,CUSTOMER,Parameter.BondType,Parameter.Group,Parameter.No,Parameter.No_1,WIRE_SIZE,Parameter.Max,Parameter.Min,Parameter.Value,MEANX,PRED
15545,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15546,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15547,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15548,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15549,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15550,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15551,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15552,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15553,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15554,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15555,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15556,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15557,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15558,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15559,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15560,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15561,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15562,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15563,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15564,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15565,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15566,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15567,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15568,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15569,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15570,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15571,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15572,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15573,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15574,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15575,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15576,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15577,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15578,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15579,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15580,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15581,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15582,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15583,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15584,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15585,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15586,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15587,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15588,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15589,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15590,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15591,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15592,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15593,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15594,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15595,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15596,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15597,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15598,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15599,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15600,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15601,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15602,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15603,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15604,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15605,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15606,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15607,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15608,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15609,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15610,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15611,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15612,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15613,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15614,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15615,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15616,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15617,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15618,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15619,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15620,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15621,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15622,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15623,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15624,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15625,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15626,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15627,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15628,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15629,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15630,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15631,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15632,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.051131029692744
15633,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.081525044693155
15634,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.070368158845643
15635,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.256,23.085935496524453
15636,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.00254008791149
15637,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.97809472113501
15638,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.11622275474769
15639,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,23.00954450469298
15640,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.256,23.04529156569352
15641,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.256,23.033448957966648
15642,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.015366662067393
15643,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.256,23.07607562008362
15644,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.256,23.052153078059327
15645,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.256,22.903861317659572
15646,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.256,23.064872182354684
15647,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.256,22.981806331966013
15648,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15649,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15650,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15651,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15652,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15653,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15654,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15655,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15656,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15657,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15658,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15659,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15660,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15661,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15662,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15663,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15664,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15665,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15666,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15667,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15668,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15669,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15670,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15671,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15672,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15673,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15674,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15675,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15676,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15677,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15678,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15679,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15680,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15681,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15682,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15683,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15684,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15685,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15686,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15687,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15688,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15689,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15690,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15691,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15692,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15693,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15694,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15695,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15696,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15697,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15698,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15699,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15700,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15701,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15702,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15703,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15704,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15705,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15706,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15707,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15708,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15709,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15710,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15711,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15712,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15713,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15714,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15715,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15716,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15717,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15718,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15719,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15720,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15721,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15722,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15723,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15724,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15725,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15726,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15727,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15728,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15729,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15730,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15731,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15732,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15733,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15734,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15735,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15736,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15737,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15738,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15739,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15740,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15741,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15742,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15743,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15744,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15745,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15746,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15747,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15748,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15749,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15750,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15751,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15752,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15753,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15754,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15755,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15756,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15757,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15758,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15759,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15760,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15761,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15762,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15763,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15764,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15765,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15766,STM,Normal Wire,3002,1,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.11622275474769
15767,STM,BSOB Wire,3002,2,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,23.00954450469298
15768,STM,BSOB Wire,3002,2,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.04529156569352
15769,STM,BSOB Wire,3002,2,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.033448957966648
15770,STM,BSOB Wire,3002,2,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.015366662067393
15771,STM,BSOB Ball,3002,3,Contact,0.6 MIL GMG TYPE,100,100,100,24.284000000000002,23.07607562008362
15772,STM,BSOB Ball,3002,3,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.052153078059327
15773,STM,BSOB Ball,3002,3,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.903861317659572
15774,STM,BSOB Ball,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.064872182354684
15775,STM,BSOB Wire,3002,3,Contact,0.6 MIL GMG TYPE,250,250,250,24.284000000000002,22.981806331966013
15776,STM,BSOB Wire,3002,3,Pre Base,0.6 MIL GMG TYPE,600,600,600,24.284000000000002,23.051131029692744
15777,STM,BSOB Wire,3002,3,Base,0.6 MIL GMG TYPE,405,395,400,24.284000000000002,23.081525044693155
15778,STM,BSOB Wire,3002,3,Release,0.6 MIL GMG TYPE,0,0,0,24.284000000000002,23.070368158845643
15779,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15780,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
15781,STM,Normal Wire,3002,1,Base,0.6 MIL GMG TYPE,165,155,160,24.284000000000002,22.97809472113501
15782,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,24.284000000000002,23.085935496524453
15783,STM,Normal Wire,3002,1,Pre Base,0.6 MIL GMG TYPE,450,380,420,24.284000000000002,23.00254008791149
